873	0.2808
874	0.2811
875	0.28
876	0.2782
877	0.2782
878	0.2798
879	0.28
880	0.2785
881	0.278
882	0.281
883	0.2779
884	0.2784
885	0.2777
886	0.2807
887	0.2787
888	0.2793
889	0.2789
890	0.2783
891	0.2781
892	0.2772
893	0.2805
894	0.2798
895	0.2805
896	0.2801
897	0.2812
898	0.2774
899	0.2775
900	0.2809
901	0.2796
902	0.2782
903	0.2809
904	0.2801
905	0.2812
906	0.28
907	0.2793
908	0.2795
909	0.2797
910	0.2817
911	0.2806
912	0.2802
913	0.2797
914	0.2789
915	0.2793
916	0.2795
917	0.2786
918	0.2792
919	0.2821
920	0.2808
921	0.2795
922	0.2778
923	0.2788
924	0.2805
925	0.2782
926	0.2801
927	0.2815
928	0.2804
929	0.2768
930	0.2789
931	0.2805
932	0.2801
933	0.2797
934	0.2802
935	0.2809
936	0.2799
937	0.2791
938	0.2798
939	0.2801
940	0.2803
941	0.2799
942	0.2806
943	0.2793
944	0.279
945	0.281
946	0.2779
947	0.2791
948	0.2758
949	0.2775
950	0.2811
951	0.2801
952	0.278
953	0.2798
954	0.2792
955	0.2809
956	0.2791
957	0.2786
958	0.2799
959	0.2803
960	0.2779
961	0.2804
962	0.2812
963	0.2823
964	0.2782
965	0.2782
966	0.2796
967	0.2798
968	0.2798
969	0.2798
970	0.2797
971	0.2796
972	0.2795
973	0.2785
974	0.2777
975	0.279
976	0.278
977	0.2799
978	0.2792
979	0.2795
980	0.2801
981	0.2791
982	0.2799
983	0.2798
984	0.2791
985	0.2783
986	0.2793
987	0.2803
988	0.28
989	0.2779
990	0.2778
991	0.2781
992	0.2778
993	0.2819
994	0.2802
995	0.2796
996	0.2784
997	0.2782
998	0.2796
999	0.2793
1000	0.2792
501	0.03958
502	0.03958
503	0.03958
504	0.03958
505	0.03978
506	0.03978
507	0.03766
508	0.03766
509	0.038
510	0.03641
511	0.03641
512	0.03641
513	0.03644
514	0.03644
515	0.03644
516	0.03644
517	0.03644
518	0.03644
519	0.03644
520	0.03644
521	0.03644
522	0.03983
523	0.03983
524	0.03983
525	0.03983
526	0.03939
527	0.03939
528	0.03939
529	0.03939
530	0.03699
531	0.03699
532	0.03699
533	0.03699
534	0.03699
535	0.03699
536	0.03699
537	0.03699
538	0.03699
539	0.03699
540	0.03699
541	0.03699
542	0.03699
543	0.03699
544	0.03699
545	0.03699
546	0.0364
547	0.03874
548	0.03874
549	0.03874
550	0.03874
551	0.03906
552	0.03906
553	0.03906
554	0.03906
555	0.03906
556	0.03906
557	0.03906
558	0.03906
559	0.03906
560	0.03906
561	0.03906
562	0.03906
563	0.03884
564	0.03884
565	0.03884
566	0.03884
567	0.03884
568	0.03884
569	0.03884
570	0.03884
571	0.03884
572	0.03884
573	0.03884
574	0.03884
575	0.03884
576	0.03884
577	0.03884
578	0.03884
579	0.03884
580	0.03884
581	0.03884
582	0.03884
583	0.03884
584	0.03884
585	0.03884
586	0.03884
587	0.03939
588	0.03939
589	0.03939
590	0.03939
591	0.03939
592	0.03939
593	0.03939
594	0.03939
595	0.03939
596	0.03939
597	0.03939
598	0.03967
599	0.03967
600	0.03967
601	0.03972
602	0.03972
603	0.03972
604	0.03972
605	0.03972
606	0.03972
607	0.03972
608	0.03924
609	0.03924
610	0.03958
611	0.03958
612	0.03958
613	0.03958
614	0.03958
615	0.03958
616	0.03958
617	0.0409
618	0.0409
619	0.04285
620	0.04219
621	0.04219
622	0.04219
623	0.04219
624	0.04309
625	0.04309
626	0.04309
627	0.04309
628	0.04309
629	0.04309
630	0.04309
631	0.04049
632	0.04049
633	0.04049
634	0.04049
635	0.03992
636	0.04215
637	0.04137
638	0.04137
639	0.04137
640	0.04175
641	0.04175
642	0.04175
643	0.03931
644	0.04441
645	0.04441
646	0.04441
647	0.04441
648	0.04441
649	0.04441
650	0.04441
651	0.04441
652	0.04441
653	0.04271
654	0.04271
655	0.04271
656	0.03966
657	0.03966
658	0.03966
659	0.03966
660	0.03966
661	0.03966
662	0.04114
663	0.04114
664	0.04114
665	0.04114
666	0.04114
667	0.04114
668	0.04114
669	0.04114
670	0.04114
671	0.04114
672	0.04114
673	0.04114
674	0.04114
675	0.04114
676	0.04202
677	0.04202
678	0.04202
679	0.04202
680	0.04202
681	0.04202
682	0.04202
683	0.04202
684	0.04202
685	0.04075
686	0.04075
687	0.04075
688	0.04075
689	0.04075
690	0.04075
691	0.04075
692	0.04388
693	0.04388
694	0.04388
695	0.04388
696	0.04388
697	0.04388
698	0.04388
699	0.04388
700	0.04388
701	0.04388
702	0.04388
703	0.04388
704	0.04388
705	0.04388
706	0.04388
707	0.04388
708	0.04388
709	0.04388
710	0.04388
711	0.04388
712	0.04388
713	0.04388
714	0.04388
715	0.04388
716	0.04388
717	0.04388
718	0.04388
719	0.04388
720	0.04388
721	0.04388
722	0.04388
723	0.04388
724	0.04438
725	0.04438
726	0.04438
727	0.04225
728	0.04225
729	0.04225
730	0.04225
731	0.03931
732	0.03931
733	0.03931
734	0.04284
735	0.04284
736	0.04284
737	0.04284
738	0.04284
739	0.04284
740	0.04284
741	0.04284
742	0.04251
743	0.04251
744	0.04251
745	0.04251
746	0.04251
747	0.04341
748	0.04341
749	0.04341
750	0.04372
751	0.04372
752	0.04372
753	0.04462
754	0.04322
755	0.0438
756	0.0438
757	0.04449
758	0.04449
759	0.04449
760	0.04449
761	0.04397
762	0.04397
763	0.04397
764	0.04397
765	0.04397
766	0.04397
767	0.04397
768	0.04397
769	0.04397
770	0.04397
771	0.0369
772	0.0369
773	0.04192
774	0.04192
775	0.04192
776	0.04192
777	0.04192
778	0.04192
779	0.04344
780	0.04344
781	0.04278
782	0.04278
783	0.04198
784	0.04198
785	0.04198
786	0.04198
787	0.04198
788	0.04198
789	0.04189
790	0.04139
791	0.04139
792	0.04139
793	0.04139
794	0.04139
795	0.04139
796	0.04139
797	0.04139
798	0.04139
799	0.04139
800	0.04139
801	0.04173
802	0.04173
803	0.04173
804	0.04173
805	0.04173
806	0.04318
807	0.04318
808	0.04318
809	0.04222
810	0.04222
811	0.0426
812	0.0426
813	0.0426
814	0.0426
815	0.0426
816	0.0426
817	0.0426
818	0.0426
819	0.04322
820	0.04322
821	0.04322
822	0.04322
823	0.04322
824	0.04175
825	0.04175
826	0.04175
827	0.04175
828	0.04175
829	0.04194
830	0.04194
831	0.04406
832	0.04406
833	0.04406
834	0.04406
835	0.04088
836	0.04053
837	0.04053
838	0.04053
839	0.04053
840	0.04175
841	0.04175
842	0.04175
843	0.04175
844	0.04175
845	0.04175
846	0.04175
847	0.04175
848	0.04285
849	0.04396
850	0.04396
851	0.04396
852	0.04396
853	0.04396
854	0.04396
855	0.04336
856	0.04336
857	0.04336
858	0.04336
859	0.04336
860	0.04336
861	0.03879
862	0.03879
863	0.03913
864	0.04117
865	0.04117
866	0.04117
867	0.04117
868	0.04117
869	0.04117
870	0.0411
871	0.0411
872	0.0411
873	0.0411
874	0.0411
875	0.0411
876	0.0411
877	0.0411
878	0.0411
879	0.0411
880	0.0411
881	0.0411
882	0.0411
883	0.0411
884	0.0411
885	0.0411
886	0.0411
887	0.03952
888	0.03952
889	0.03952
890	0.04083
891	0.04083
892	0.04083
893	0.04083
894	0.04083
895	0.04083
896	0.04083
897	0.04083
898	0.04083
899	0.04223
900	0.04223
901	0.04223
902	0.04223
903	0.04223
904	0.04074
905	0.04074
906	0.04074
907	0.04074
908	0.04074
909	0.04074
910	0.04074
911	0.04074
912	0.04074
913	0.04074
914	0.04074
915	0.04074
916	0.04052
917	0.04052
918	0.04448
919	0.04448
920	0.04448
921	0.04128
922	0.04128
923	0.04128
924	0.04128
925	0.04128
926	0.04128
927	0.04128
928	0.04128
929	0.04128
930	0.04128
931	0.04128
932	0.04132
933	0.04132
934	0.04132
935	0.04132
936	0.04132
937	0.04132
938	0.04132
939	0.04132
940	0.04132
941	0.04132
942	0.04132
943	0.04132
944	0.04132
945	0.03931
946	0.03931
947	0.03931
948	0.03931
949	0.03931
950	0.04043
951	0.04043
952	0.04003
953	0.04003
954	0.04003
955	0.04003
956	0.04003
957	0.04116
958	0.04116
959	0.04116
960	0.04116
961	0.04116
962	0.04116
963	0.04116
964	0.04116
965	0.04116
966	0.04165
967	0.04086
968	0.04086
969	0.04086
970	0.04086
971	0.04086
972	0.04086
973	0.04086
974	0.04086
975	0.04086
976	0.04068
977	0.04068
978	0.04068
979	0.04068
980	0.04068
981	0.04068
982	0.04068
983	0.04076
984	0.04076
985	0.04076
986	0.04076
987	0.04076
988	0.04076
989	0.04076
990	0.04076
991	0.04076
992	0.04076
993	0.04076
994	0.04076
995	0.04076
996	0.04076
997	0.04076
998	0.04076
999	0.04194
1000	0.04194
501	-0.002968
502	-0.002968
503	-0.002968
504	-0.002968
505	-0.005295
506	-0.005295
507	-0.005295
508	-0.002641
509	-0.002641
510	-0.002641
511	-0.002641
512	-0.002641
513	-0.002641
514	-0.002641
515	-0.002641
516	-0.002641
517	-0.002641
518	-0.002641
519	-0.002641
520	-0.002641
521	-0.002641
522	-0.002641
523	-0.002641
524	-0.002641
525	-0.002641
526	-0.002641
527	-0.004384
528	-0.004384
529	-0.004384
530	-0.004384
531	-0.004384
532	-0.00375
533	-0.00375
534	-0.00375
535	-0.00375
536	-0.00375
537	-0.00375
538	-0.00375
539	-0.00375
540	-0.00375
541	-0.00375
542	-0.00375
543	-0.00375
544	-0.00375
545	-0.00375
546	-0.00375
547	-0.00375
548	-0.00375
549	-0.00375
550	-0.00375
551	-0.00375
552	-0.00375
553	-0.00375
554	-0.00375
555	-0.00375
556	-0.00375
557	-0.00375
558	-0.00375
559	-0.00375
560	-0.00375
561	-0.00375
562	-0.00375
563	-0.00375
564	-0.00375
565	-0.00375
566	-0.00375
567	-0.00375
568	-0.00375
569	-0.00375
570	-0.00375
571	-0.00375
572	-0.00375
573	-0.00375
574	-0.00375
575	-0.00375
576	-0.00375
577	-0.00375
578	-0.00375
579	-0.00375
580	-0.005859
581	-0.005859
582	-0.005859
583	-0.005859
584	-0.005859
585	-0.005859
586	-0.005859
587	-0.005859
588	-0.005859
589	-0.005859
590	-0.005859
591	-0.005859
592	-0.005859
593	-0.005859
594	-0.005859
595	-0.005859
596	-0.005859
597	-0.005859
598	-0.005859
599	-0.005859
600	-0.005859
601	-0.005859
602	-0.005859
603	-0.005859
604	-0.001846
605	-0.00427
606	-2.744E-4
607	-2.744E-4
608	-2.744E-4
609	-2.744E-4
610	-2.744E-4
611	-2.744E-4
612	-2.744E-4
613	-0.006211
614	-0.006211
615	-0.006211
616	-0.006211
617	-0.007354
618	-0.007354
619	-0.007354
620	-0.007354
621	-0.007354
622	-0.007354
623	-0.00875
624	-0.00875
625	-0.005601
626	-0.005601
627	-0.005601
628	-0.005601
629	-0.005601
630	-0.005601
631	-0.005601
632	-0.005601
633	-0.005601
634	-0.005911
635	-0.006099
636	-0.006099
637	-0.006099
638	-0.006099
639	-0.006099
640	-0.006099
641	-0.004731
642	-0.004731
643	-0.004731
644	-0.004731
645	-0.01076
646	-0.01076
647	-0.01076
648	-0.01076
649	-0.01076
650	-0.01076
651	-0.005914
652	-0.005914
653	-0.005914
654	-0.005914
655	-0.005914
656	-0.005914
657	-0.005914
658	-0.005914
659	-0.005914
660	-0.005914
661	-0.005914
662	-0.005914
663	-0.005914
664	-0.005914
665	-0.005914
666	-0.005914
667	-0.005914
668	-0.005914
669	-0.005914
670	-0.005914
671	-0.005914
672	-0.005914
673	-0.006157
674	-0.006157
675	-0.006157
676	-0.006157
677	-0.006157
678	-0.006157
679	-0.004642
680	-0.004642
681	-0.004642
682	-0.004642
683	-0.004642
684	-0.003065
685	-0.003065
686	-0.003065
687	-0.003065
688	-0.003065
689	-0.003065
690	-0.003065
691	-0.003065
692	-0.003065
693	-0.003065
694	-0.003065
695	-0.003065
696	-0.003065
697	-0.003065
698	-0.003065
699	-0.003065
700	-0.003065
701	-0.003065
702	-0.003065
703	-0.003065
704	-0.003065
705	-0.003065
706	-0.009038
707	-0.007911
708	-0.007911
709	-0.007911
710	-0.007911
711	-0.007911
712	-0.007911
713	-0.007911
714	-0.007911
715	-0.007911
716	-0.007911
717	-0.007911
718	-0.007911
719	-0.007911
720	-0.007911
721	-0.007911
722	-0.007911
723	-0.007911
724	-0.007911
725	-0.007911
726	-0.007911
727	-0.007911
728	-0.007911
729	-0.007911
730	-0.003717
731	-0.003717
732	-0.003717
733	-0.003717
734	-0.009299
735	-0.009299
736	-0.009299
737	-0.009651
738	-0.009651
739	-0.001961
740	-0.001961
741	-0.001961
742	-0.003765
743	-0.003765
744	-0.003765
745	-0.003765
746	-0.003765
747	-0.003765
748	-0.003765
749	-0.003765
750	-0.003765
751	-0.003765
752	-0.003765
753	-0.003765
754	-0.004084
755	-0.004084
756	-0.007791
757	-0.002895
758	-0.002895
759	-0.002895
760	-0.002895
761	-0.002895
762	-0.004038
763	-0.004038
764	-0.004038
765	-0.004038
766	-0.004038
767	-0.004038
768	-0.004038
769	-0.004038
770	-0.004038
771	-0.004038
772	-0.004038
773	-0.004038
774	-0.004038
775	-0.004038
776	-0.007197
777	-0.007197
778	-0.007197
779	-0.007197
780	-0.007197
781	-0.005456
782	-0.005456
783	-0.005456
784	-0.005456
785	-0.005456
786	-0.005456
787	-0.005456
788	-0.005456
789	-0.005456
790	-0.005456
791	-0.005456
792	-0.005456
793	-0.005549
794	-0.005549
795	-0.005549
796	-0.005549
797	-0.005549
798	-0.005549
799	-0.005549
800	-0.005549
801	-0.005549
802	-0.005549
803	-0.005549
804	-0.005549
805	-0.002226
806	-0.002226
807	-0.002226
808	-0.002226
809	-0.002226
810	-0.002226
811	-0.002226
812	-0.002226
813	-0.002226
814	-0.006212
815	-0.002879
816	-0.002879
817	-0.002879
818	-0.002879
819	-0.002879
820	-0.002879
821	-0.002879
822	-0.003121
823	-0.003121
824	-0.003121
825	-0.004104
826	-0.004104
827	-0.004104
828	-0.004104
829	-0.004104
830	-0.004104
831	-0.004104
832	-0.004104
833	-0.004104
834	-0.004104
835	-0.004104
836	-0.004104
837	-0.004104
838	-0.004104
839	-0.004104
840	-0.004104
841	-0.004104
842	-0.004104
843	-0.004104
844	-0.004104
845	-0.004104
846	-0.006238
847	-0.006238
848	-0.006238
849	-0.006238
850	-0.006238
851	-0.006238
852	-0.006238
853	-0.006238
854	-0.006238
855	-0.006238
856	-0.006238
857	-0.006238
858	-0.006238
859	-0.006238
860	-0.005339
861	-0.005339
862	-0.005339
863	-0.005339
864	-0.008885
865	-0.006752
866	-0.006752
867	-0.004579
868	-0.004579
869	-0.004579
870	-0.004579
871	-0.004579
872	-0.004579
873	-0.004579
874	-0.004579
875	-0.004579
876	-0.004579
877	-0.004451
878	-0.004451
879	-0.004451
880	-0.004451
881	-0.004451
882	-0.004451
883	-0.004451
884	-0.004451
885	-0.004451
886	-0.004451
887	-0.004451
888	-0.004451
889	-0.004451
890	-0.004245
891	-0.005759
892	-0.005759
893	-0.005759
894	-0.005759
895	-0.005759
896	-0.005759
897	-0.005759
898	-0.005759
899	-0.005759
900	-0.005759
901	-0.005759
902	-0.005759
903	-0.005759
904	-0.005759
905	-0.005759
906	-0.005759
907	-0.005759
908	-0.005759
909	-0.005759
910	-0.005759
911	-0.005759
912	-0.005759
913	-0.005759
914	-0.005759
915	-0.005759
916	-0.005759
917	-0.005759
918	-0.005759
919	-0.005759
920	-0.005759
921	-0.005759
922	-0.005759
923	-0.005759
924	-0.005759
925	-0.005759
926	-0.005759
927	-0.005759
928	-0.005759
929	-0.002669
930	-0.002669
931	-0.004147
932	-0.004147
933	-0.004147
934	-0.004147
935	-0.003072
936	-0.003072
937	-0.003072
938	-0.003072
939	-0.003072
940	-0.006833
941	-0.006833
942	-0.006776
943	-0.006776
944	-0.006776
945	-0.006776
946	-0.008589
947	-0.003139
948	-0.003139
949	-0.003139
950	-0.003139
951	-0.003139
952	-0.003139
953	-0.003139
954	-0.003139
955	-0.003139
956	-0.003139
957	-0.003139
958	-0.003139
959	-0.007582
960	-0.007582
961	-0.007582
962	-0.007582
963	-0.004401
964	-0.004401
965	-0.006887
966	-0.00713
967	-0.00713
968	-0.00713
969	-0.00713
970	-0.00713
971	-0.00713
972	-0.00713
973	-0.00713
974	-0.004354
975	-0.004354
976	-0.004354
977	-0.004825
978	-0.004825
979	-0.004567
980	-0.004567
981	-0.004567
982	-0.004567
983	-0.004567
984	-0.004567
985	-0.004567
986	-0.004567
987	-0.004567
988	-0.004567
989	-0.002928
990	-0.005786
991	-0.005786
992	-0.005786
993	-0.005786
994	-0.005786
995	-0.005786
996	-0.005786
997	-0.005786
998	-0.005786
999	-0.005652
1000	-0.005652
501	0.01135
502	0.01135
503	0.01135
504	0.01434
505	0.01434
506	0.01434
507	0.01434
508	0.01434
509	0.01541
510	0.01541
511	0.01541
512	0.01541
513	0.01541
514	0.01541
515	0.01541
516	0.01226
517	0.01226
518	0.01226
519	0.01226
520	0.01226
521	0.01226
522	0.01226
523	0.01226
524	0.01226
525	0.01226
526	0.0135
527	0.01286
528	0.01286
529	0.01286
530	0.01286
531	0.01286
532	0.01286
533	0.01286
534	0.01286
535	0.01396
536	0.01396
537	0.01396
538	0.01396
539	0.01396
540	0.01396
541	0.01396
542	0.01396
543	0.01248
544	0.01248
545	0.01248
546	0.01248
547	0.01248
548	0.01248
549	0.01248
550	0.01248
551	0.01248
552	0.01248
553	0.01248
554	0.01248
555	0.01248
556	0.01248
557	0.01206
558	0.01206
559	0.01206
560	0.01206
561	0.01206
562	0.01206
563	0.01206
564	0.01206
565	0.01206
566	0.01206
567	0.01206
568	0.01206
569	0.01206
570	0.01206
571	0.01206
572	0.01206
573	0.01219
574	0.01219
575	0.01219
576	0.01219
577	0.01219
578	0.01219
579	0.01219
580	0.01219
581	0.01219
582	0.01219
583	0.01219
584	0.0118
585	0.0118
586	0.0118
587	0.01003
588	0.01111
589	0.01111
590	0.01111
591	0.01111
592	0.01218
593	0.01218
594	0.01218
595	0.01218
596	0.0127
597	0.0127
598	0.0127
599	0.0127
600	0.0127
601	0.0127
602	0.0127
603	0.009616
604	0.009616
605	0.009616
606	0.009616
607	0.009616
608	0.009616
609	0.009616
610	0.009616
611	0.009616
612	0.009616
613	0.009616
614	0.009616
615	0.009616
616	0.009616
617	0.009616
618	0.009616
619	0.009616
620	0.009616
621	0.009616
622	0.01017
623	0.01017
624	0.01017
625	0.01187
626	0.01187
627	0.01187
628	0.01187
629	0.01187
630	0.01187
631	0.009639
632	0.009639
633	0.009639
634	0.009639
635	0.009188
636	0.009188
637	0.009188
638	0.009188
639	0.009188
640	0.009188
641	0.009188
642	0.009188
643	0.01025
644	0.01025
645	0.01025
646	0.01025
647	0.009827
648	0.009827
649	0.009827
650	0.009827
651	0.009827
652	0.009827
653	0.008521
654	0.009775
655	0.009775
656	0.009775
657	0.01139
658	0.01139
659	0.01139
660	0.01139
661	0.01139
662	0.01139
663	0.01139
664	0.01139
665	0.01139
666	0.009699
667	0.009477
668	0.009477
669	0.01096
670	0.01096
671	0.01096
672	0.01096
673	0.01096
674	0.01096
675	0.01096
676	0.01096
677	0.008341
678	0.008341
679	0.008341
680	0.008341
681	0.008341
682	0.007656
683	0.007656
684	0.007656
685	0.007656
686	0.007656
687	0.007656
688	0.007656
689	0.007656
690	0.009509
691	0.006904
692	0.006904
693	0.006904
694	0.006904
695	0.006904
696	0.006904
697	0.008904
698	0.008904
699	0.008904
700	0.008904
701	0.008904
702	0.006287
703	0.007596
704	0.00955
705	0.00955
706	0.00955
707	0.00955
708	0.00955
709	0.00955
710	0.01174
711	0.0102
712	0.0102
713	0.008311
714	0.008311
715	0.009928
716	0.009928
717	0.008762
718	0.008762
719	0.008762
720	0.008762
721	0.008277
722	0.008277
723	0.009184
724	0.009184
725	0.009184
726	0.009184
727	0.009184
728	0.009184
729	0.009184
730	0.009184
731	0.009184
732	0.009184
733	0.009184
734	0.009184
735	0.009346
736	0.009346
737	0.009346
738	0.009346
739	0.009346
740	0.009346
741	0.009346
742	0.009346
743	0.008771
744	0.008124
745	0.008124
746	0.008124
747	0.008124
748	0.008124
749	0.008124
750	0.006437
751	0.006437
752	0.006437
753	0.006437
754	0.006437
755	0.007299
756	0.007299
757	0.007299
758	0.007299
759	0.007299
760	0.007299
761	0.007299
762	0.009003
763	0.009003
764	0.009003
765	0.009003
766	0.009003
767	0.009003
768	0.009003
769	0.009003
770	0.009003
771	0.01112
772	0.01112
773	0.01021
774	0.01021
775	0.01021
776	0.01021
777	0.01021
778	0.01021
779	0.01021
780	0.01021
781	0.01021
782	0.01021
783	0.01021
784	0.01021
785	0.01021
786	0.01021
787	0.01021
788	0.01021
789	0.01021
790	0.01021
791	0.01021
792	0.01021
793	0.01021
794	0.009451
795	0.01145
796	0.01145
797	0.01087
798	0.01087
799	0.01087
800	0.01087
801	0.007757
802	0.007757
803	0.007757
804	0.007757
805	0.007757
806	0.007757
807	0.007757
808	0.006902
809	0.006902
810	0.006902
811	0.006902
812	0.006902
813	0.006902
814	0.006902
815	0.01116
816	0.009735
817	0.009735
818	0.009735
819	0.008556
820	0.008556
821	0.008556
822	0.008556
823	0.008556
824	0.008222
825	0.008222
826	0.008222
827	0.008222
828	0.008222
829	0.008222
830	0.008222
831	0.008222
832	0.008222
833	0.008222
834	0.007206
835	0.007206
836	0.008911
837	0.008911
838	0.008911
839	0.008911
840	0.008911
841	0.008911
842	0.008911
843	0.008911
844	0.008911
845	0.008052
846	0.008052
847	0.008052
848	0.007897
849	0.007897
850	0.007897
851	0.007897
852	0.007897
853	0.007897
854	0.007897
855	0.007897
856	0.01072
857	0.01072
858	0.01072
859	0.01072
860	0.01072
861	0.01072
862	0.009595
863	0.009595
864	0.009595
865	0.009595
866	0.009595
867	0.009595
868	0.009595
869	0.009595
870	0.009595
871	0.009595
872	0.009595
873	0.009595
874	0.009595
875	0.009595
876	0.009595
877	0.009595
878	0.009595
879	0.009595
880	0.009595
881	0.009595
882	0.009595
883	0.009824
884	0.0108
885	0.0108
886	0.0108
887	0.0108
888	0.0108
889	0.008717
890	0.008717
891	0.008717
892	0.008717
893	0.008717
894	0.008717
895	0.008717
896	0.008717
897	0.008717
898	0.008717
899	0.008717
900	0.008717
901	0.008717
902	0.009287
903	0.009287
904	0.009287
905	0.009287
906	0.009287
907	0.009287
908	0.009287
909	0.009287
910	0.009287
911	0.009287
912	0.009287
913	0.0114
914	0.0114
915	0.0114
916	0.0114
917	0.00877
918	0.00877
919	0.006664
920	0.009503
921	0.009503
922	0.009503
923	0.009503
924	0.009503
925	0.009503
926	0.009503
927	0.009503
928	0.009503
929	0.009503
930	0.009503
931	0.009503
932	0.009503
933	0.009503
