51	0.09178
52	0.09138
53	0.09135
54	0.09167
55	0.09185
56	0.09187
57	0.09224
58	0.09218
59	0.09243
60	0.09261
61	0.09188
62	0.09232
63	0.09219
64	0.09244
65	0.09252
66	0.09292
67	0.09276
68	0.09355
69	0.09324
70	0.09344
71	0.09261
72	0.09341
73	0.09325
74	0.09372
75	0.09304
76	0.09356
77	0.09313
78	0.09357
79	0.09381
80	0.09385
81	0.09404
82	0.09397
83	0.09423
84	0.09385
85	0.09397
86	0.09456
87	0.09421
88	0.09421
89	0.09404
90	0.09488
91	0.09454
92	0.09559
93	0.09483
94	0.09512
95	0.095
96	0.09475
97	0.09504
98	0.09553
99	0.09533
100	0.09656
51	0.1814
52	0.1809
53	0.1881
54	0.1809
55	0.1973
56	0.1999
57	0.2011
58	0.1845
59	0.1865
60	0.1899
61	0.1899
62	0.1829
63	0.1895
64	0.1925
65	0.1877
66	0.1857
67	0.1835
68	0.1805
69	0.1834
70	0.1834
71	0.1834
72	0.1834
73	0.1834
74	0.1766
75	0.1766
76	0.175
77	0.175
78	0.175
79	0.1752
80	0.1805
81	0.1793
82	0.1793
83	0.1793
84	0.1854
85	0.1827
86	0.1827
87	0.1745
88	0.1745
89	0.1732
90	0.1732
91	0.1671
92	0.1671
93	0.1691
94	0.1691
95	0.173
96	0.173
97	0.173
98	0.159
99	0.159
100	0.1495
51	-0.006657
52	4.83E-4
53	4.83E-4
54	-0.008464
55	-0.008464
56	-0.008464
57	-0.008464
58	-0.007918
59	-0.01297
60	-0.01297
61	-0.0251
62	-0.03908
63	-0.0472
64	-0.0325
65	-0.03041
66	-0.03041
67	-0.03285
68	-0.03285
69	-0.03285
70	-0.03285
71	-0.03285
72	-0.03285
73	-0.04228
74	-0.04484
75	-0.04484
76	-0.04484
77	-0.06326
78	-0.05985
79	-0.05896
80	-0.05716
81	-0.05113
82	-0.05113
83	-0.04692
84	-0.05387
85	-0.05387
86	-0.05356
87	-0.05316
88	-0.0588
89	-0.05881
90	-0.05184
91	-0.05195
92	-0.05195
93	-0.05102
94	-0.04516
95	-0.05164
96	-0.05164
97	-0.05183
98	-0.05907
99	-0.05937
100	-0.0577
51	0.0196
52	0.0196
53	0.0196
54	0.01937
55	0.01937
56	0.01937
57	0.01937
58	0.01937
59	0.01937
60	0.01937
61	0.02567
62	0.02567
63	0.02567
64	0.02371
65	0.02371
66	0.02653
67	0.02653
68	0.02653
69	0.02653
70	0.02653
71	0.02653
72	0.02653
73	0.02653
74	0.02653
75	0.03071
76	0.027
77	0.02588
78	0.02588
79	0.02588
80	0.02588
81	0.02588
82	0.02588
83	0.02588
84	0.02997
85	0.02558
86	0.02558
87	0.02651
88	0.02651
89	0.02651
90	0.02651
91	0.02651
92	0.02651
93	0.02651
94	0.02651
95	0.02651
96	0.02572
97	0.02572
98	0.03449
99	0.03449
100	0.03449
51	1.085E+6
52	1.084E+6
53	1.083E+6
54	1.081E+6
55	1.08E+6
56	1.078E+6
57	1.077E+6
58	1.076E+6
59	1.076E+6
60	1.074E+6
61	1.074E+6
62	1.073E+6
63	1.072E+6
64	1.071E+6
65	1.071E+6
66	1.07E+6
67	1.069E+6
68	1.068E+6
69	1.067E+6
70	1.066E+6
71	1.065E+6
72	1.064E+6
73	1.063E+6
74	1.062E+6
75	1.061E+6
76	1.06E+6
77	1.059E+6
78	1.058E+6
79	1.058E+6
80	1.056E+6
81	1.055E+6
82	1.054E+6
83	1.053E+6
84	1.052E+6
85	1.052E+6
86	1.051E+6
87	1.05E+6
88	1.049E+6
89	1.048E+6
90	1.047E+6
91	1.046E+6
92	1.045E+6
93	1.044E+6
94	1.044E+6
95	1.043E+6
96	1.042E+6
97	1.041E+6
98	1.04E+6
99	1.04E+6
100	1.039E+6
51	0.02196
52	0.02604
53	0.0196
54	0.02207
55	0.02628
56	0.02744
57	0.02823
58	0.02857
59	0.03251
60	0.02768
61	0.0315
62	0.03234
63	0.02605
64	0.03161
65	0.02981
66	0.03396
67	0.02868
68	0.0328
69	0.03678
70	0.03136
71	0.03454
72	0.04001
73	0.03024
74	0.0412
75	0.03548
76	0.0331
77	0.03769
78	0.04066
79	0.0381
80	0.03809
81	0.04278
82	0.05687
83	0.0272
84	0.03797
85	0.03696
86	0.03915
87	0.03082
88	0.04671
89	0.04267
90	0.03397
91	0.04116
92	0.03388
93	0.0459
94	0.0524
95	0.04398
96	0.04152
97	0.0521
98	0.04542
99	0.04158
100	0.05182
51	0.003274
52	-0.001369
53	-4.329E-4
54	-0.003798
55	-0.00333
56	0.004223
57	-0.0111
58	0.00324
59	-0.00479
60	0.01013
61	-0.006658
62	0.006626
63	-0.00263
64	-8.22E-4
65	0.001012
66	-0.001503
67	0.002839
68	0.002688
69	-0.00502
70	0.00951
71	5.43E-4
72	-0.004614
73	0.008844
74	0.001324
75	0.009443
76	0.01227
77	0.005226
78	-0.001548
79	-0.006818
80	0.005238
81	-6.047E-4
82	0.006306
83	0.01016
84	0.0072
85	-0.005552
86	-0.002486
87	-9.237E-4
88	0.003246
89	-0.003253
90	-0.003142
91	0.00786
92	-1.711E-4
93	-0.002481
94	1.282E-4
95	-0.008028
96	0.005117
97	0.005085
98	0.008055
99	0.002082
100	-0.001762
51	0.305
52	0.318
53	0.3099
54	0.3125
55	0.3219
56	0.3203
57	0.3138
58	0.3198
59	0.3158
60	0.3111
61	0.3153
62	0.316
63	0.3137
64	0.3119
65	0.3132
66	0.3148
67	0.3163
68	0.3152
69	0.3167
70	0.3179
71	0.3128
72	0.3145
73	0.3128
74	0.3171
75	0.3218
76	0.3135
77	0.3178
78	0.3187
79	0.317
80	0.319
81	0.3215
82	0.3249
83	0.3216
84	0.3175
85	0.3219
86	0.3111
87	0.3204
88	0.3071
89	0.3167
90	0.316
91	0.3198
92	0.3219
93	0.3241
94	0.3166
95	0.3203
96	0.3266
97	0.3178
98	0.313
99	0.3175
100	0.3238
51	0.3206
52	0.3164
53	0.3235
54	0.3157
55	0.3173
56	0.3164
57	0.3182
58	0.3205
59	0.3215
60	0.322
61	0.3239
62	0.3172
63	0.3256
64	0.3183
65	0.3167
66	0.321
67	0.3184
68	0.3231
69	0.3204
70	0.3184
71	0.3228
72	0.3177
73	0.3201
74	0.3187
75	0.3243
76	0.3208
77	0.3226
78	0.3144
79	0.3173
80	0.3232
81	0.3277
82	0.3267
83	0.3253
84	0.321
85	0.3236
86	0.3259
87	0.325
88	0.3232
89	0.3269
90	0.3183
91	0.3309
92	0.3233
93	0.3283
94	0.3258
95	0.3242
96	0.3237
97	0.3267
98	0.3324
99	0.3292
100	0.3223
